buffer,cache,4.800808789158724
bug,child,1.2333572471297614
build,flesh,5.0
building,cafe,3.2331046871694635
bulb,onion,4.8567286308114275
bulletin,news,4.01774078919549
bunny,server,4.51094790148201
burn,hurt,4.745839190384623
burning,flame,4.955713351884596
burning,punishment,4.257120090629854
burst,transformation,3.117768647105615
business,disposition,1.6916349951785723
business,railway,4.182050079802194
butter,stick,4.908190331048998
butterfly,comma,4.120481718448582
cab,taxi,5.0
cake,pie,4.0951643608405055
calendar,circulation,0.666250458770184
calendar,system,3.6663364024105842
call,meeting,4.900953927722461
call,statement,4.714324301141721
campaign,operation,4.235881075901283
candy,sweet,4.648136041476393
cap,covering,3.7565391110734394
capital,seat,4.759601082107758
captain,officer,4.751068889413206
card,plastic,3.5145455612495007
carriage,coach,5.0
cart,wagon,4.688011000772049
cartoon,wit,4.288233551156077
case,grip,4.3807884847239595
case,luggage,4.4847191587429265
case,tin,3.545344253298555
cast,fishing,4.863719412018249
cat,vision,0.9523451926623706
category,flavor,3.59770356367114
cave,formation,3.456744043872958
ceiling,overhead,4.780581107732529
cement,glue,4.876139969906861
center,loss,1.055497263042938
century,decade,3.4886658165989526
century,period,3.01955950215975
century,temperature,2.1663819683793055
certificate,study,3.1118510336021536
certificate,wave,1.3864508034809866
chair,furniture,4.109277680333385
chair,rocker,4.196220826913449
chance,opportunity,5.0
chance,probability,5.0
chandler,retailer,4.62554543044832
change,decrease,4.0907083576967
change,move,4.643238913275206
channel,sound,4.907608502556628
character,vision,4.509276808373959
charge,damage,3.9282154411485903
charge,tax,4.8627990911513885
check,draft,4.924038702959444
cheese,food,3.5883668880898743
chemical,salt,3.757473499153276
chess,duty,1.6242707548351643
chick,hen,4.3425322264061315
chicken,poultry,4.811884577742634
chief,guru,2.4965326587350747
child,kid,5.0
chin,feature,4.3106353187939455
choice,option,5.0
chuck,jaw,3.1157184143456167
church,temple,4.272743323484106
circle,oval,4.966202011061928
citrus,orange,4.840788916059899
climb,mount,5.0
clock,timer,4.012043123404168
cloth,satin,3.417739206848598
cloud,energy,3.320676429783054
club,society,5.0
coach,trainer,4.975853444933446
coat,newspaper,1.4265692224356308
coat,roof,3.2875406749454825
code,software,4.843197126392456
coffee,meeting,0.7018823121367991
coin,currency,4.6426850689282855
collapse,shock,4.830880250586987
collection,packet,3.395700468689426
collision,smash,4.822631036551971
color,purple,4.05428678531086
color,quality,4.690269027331649
coloring,yellow,4.199590879497784
comfort,relief,4.903685194627297
commander,editor,2.5646095292465683
commerce,transport,3.9351322172236856
commitment,guarantee,4.552204501182768
communication,message,4.011062557858247
communication,statement,3.44408290406995
communication,tune,2.7572687279265535
community,province,3.320423652437145
community,territory,3.503433886669925
company,distributor,3.750596255587415
company,establishment,4.518699292973144
comparison,scrutiny,4.3584811469711
compound,salt,3.8299569196592484
conclusion,result,4.646283894724274
condition,status,5.0
conditions,weather,5.0
congress,sex,4.3277566947139805
connection,keyboard,1.759645015149964
conservation,traveling,1.3538245931660498
construction,window,3.0218910860008092
continent,ground,4.246232560805442
control,driving,4.660069427453639
cook,printer,2.8864769549559792
cooking,cuisine,4.331373548496304
copy,image,3.4488202992966164
copy,work,3.2941313855907732
cord,pick,4.528341551323992
cord,yarn,4.744465627642123
corridor,hall,4.868058526000942
corruption,house,1.1606609379803043
cost,postage,3.062220510337294
cost,reward,3.596056471029118
couch,lounge,5.0
count,number,5.0
counter,furniture,3.9848266061694178
country,playground,3.1310335816022454
course,starter,4.093535597675756
court,drawer,2.446211871645543
court,tribunal,5.0
cousin,relation,3.376774662705266
cousin,relative,3.376774662705266
cover,feather,4.02534317104984
cover,hair,4.508964698147665
cover,sleeve,3.732073657072648
covering,skin,4.18033612035967
crack,hole,4.134023054811988
craft,trade,5.0
creation,stitch,3.1144516930254547
creativity,vision,4.895680518640489
credit,sum,3.4659269019807675
creek,stream,3.7316428117119833
crew,society,2.374008242536296
crew,unit,3.5720815067700293
crop,plant,3.5367640859412304
crow,jay,4.519566085668518
crown,place,4.446774075737089
crush,push,4.362477903388623
cube,dice,5.0
cup,handbag,2.5679359517290203
cup,son,1.3087493562706687
current,flow,5.0
curve,rainbow,3.927726578512496
customers,mission,-0.0
cut,meat,4.7745673941396785
cutter,knife,4.523589053817322
cylinder,pen,3.285230237967418
dad,parent,4.394325581656078
daisy,flower,4.051288897971485
damage,terms,5.0
danger,status,3.020334023303191
dash,sprint,5.0
dashboard,protection,3.166220031540341
database,list,4.990506932893685
daughter,girl,5.0
day,shoes,2.0009267010535035
deal,hand,5.0
debt,deficit,3.710406298940222
debt,loan,4.904362653505569
debt,possession,3.563043789053888
decision,option,4.858362811775088
decrease,increase,4.53427048731744
deep,ocean,4.866938287368275
deficit,trust,2.0781706200618095
degree,quantity,2.87737056658806
degree,style,2.856448627744876
delivery,distribution,2.9248451536538194
department,division,4.9407511405867135
descent,fall,5.0
desert,tract,3.4107603378466944
desire,feeling,4.222867256008476
desk,table,4.581473800121614
determination,discovery,4.837007557201064
determination,selection,4.858362811775088
development,exploitation,5.0
device,drum,2.630046167907274
devil,satan,5.0
dialogue,play,3.6645814713500218
diamond,parcel,3.3188628512958305
digit,toe,4.442584936957644
digit,unit,3.7649518787395304
dinner,party,4.22091516496848
direction,government,4.033191678736051
direction,protocol,3.8300449716668528
direction,traveling,1.7570458689949666
dirt,sand,4.574113233321176
dirt,soil,5.0
discharge,spark,5.0
disease,illness,4.822128717986246
display,language,1.8045573422580419
distance,distribution,4.161728032089854
diversion,skiing,3.1311060624447533
dividend,net,3.884252197701583
dividend,profit,3.884252197701583
diving,swim,4.6345358695106
dock,herb,4.045880204494761
document,report,3.8917321637159628
dog,fauna,3.6350128673930264
domain,land,5.0
door,light,1.4885934850310893
doubt,ego,2.841669472924137
drama,genre,4.045201496054545
draw,finish,4.912261607984943
draw,tie,5.0
drawer,pan,2.202623125896218
dressing,patch,4.9375574960522775
dressing,sauce,4.763913668105921
drill,implement,3.382670976181481
drink,slice,4.384886085597598
driver,supporter,2.9313289370257727
driver,worker,3.24504849920951
drop,serving,4.479289616470271
drug,liquor,3.7885382856236225
drug,operator,1.6516434696596591
drum,piano,4.265198077464002
eagle,hawk,4.5015430225568505
ear,organ,3.8790861224966138
ease,relaxation,5.0
ease,rest,5.0
editing,instrument,2.893559304682264
editor,worker,3.157767316978932
eight,movement,4.376515145644755
element,iron,2.9530147748148208
element,mixture,2.929616798044539
element,nickel,2.6421667204104815
elevator,lift,5.0
emission,gum,4.9310183472313565
employee,server,3.9664970953064542
endorsement,signature,4.72143974355664
energy,microwave,3.4960860243158303
engineering,technology,5.0
environment,land,4.195978531317244
equipment,recorder,3.1452380101471245
equipment,seat,2.4048601437798793
establishment,religion,4.286571472280579
event,influence,4.280697047826334
event,phenomenon,4.285531361185113
evidence,format,2.7913569346104157
evidence,record,4.708405523560362
examination,quiz,3.9463693723748343
examiner,tea,1.1258940589650461
executive,minister,4.830495424874076
executive,organization,4.173163921241964
explanation,theory,4.655270842366981
express,mail,4.6089804611658005
extract,selection,5.0
eye,organ,4.3647774149250775
fabric,lace,3.604702410083589
fabric,sail,4.244743503522553
faith,religion,5.0
fantasy,recycling,0.7156161114572522
farmer,individual,2.0070263100400285
fault,mistake,5.0
fauna,toy,3.115239017447759
feature,side,4.713666193524254
feedback,flow,3.170909534816798
feeling,hope,3.6880263081223497
female,slave,1.5982212498097768
female,woman,4.862966432565075
fiction,literature,2.271741877289638
fiction,romance,3.993985189916862
field,science,4.4291873146741425
field,yard,4.825870569374743
fight,separation,2.416973145399616
figure,stamp,3.7751804991396303
film,movie,5.0
find,implementation,1.6305645265881639
find,occurrence,1.7546989113548983
finger,toe,4.410696302354326
flag,iris,5.0
flame,reaction,4.76754023740536
flash,lightning,4.5452178503545095
flat,housing,4.245619673776161
flavor,variety,3.7000075233790275
flight,trip,4.4019763261708516
floor,level,5.0
floor,porch,2.2081687807993804
flora,plant,5.0
flora,violet,3.268156053292895
flour,garlic,3.09839365433142
flower,pink,4.375262093992503
flute,wind,4.075303783938267
flyer,justice,3.322241738807272
food,sausage,3.955466521328228
foot,recognition,1.904231083613933
football,rugby,4.72947843586264
forecast,message,2.5316122938722154
forest,ground,4.015553347412188
form,type,4.478849245594158
format,packaging,1.9766372466463786
format,style,1.9268408546554348
foundation,support,4.842356985499259
fox,wolf,3.8349885829458055
framework,grill,3.6631065215128515
freeze,frost,5.0
friend,individual,2.548253470357701
front,school,2.2396266720805196
front,surface,4.451272627530016
fruit,seed,4.456722703587935
fuel,gasoline,4.55535941306373
fuel,nutrition,3.32829916311223
fund,store,5.0
funds,interest,3.372212238799897
furniture,table,4.539108096220154
gamble,kitty,4.711730584853856
gamble,pyramid,4.152739448954128
game,tennis,3.8646321764645126
garbage,rubbish,4.698366832958577
garden,plantation,4.524402481904454
garlic,meal,3.1409864220034867
garment,sweater,3.9209262048143536
garment,tie,4.02082711710677
gas,hydrogen,4.335293159149366
gas,neon,3.7486912136406554
gathering,parade,2.3548682865258987
gauge,meter,3.114875212145189
gear,mechanism,4.607491848827431
gem,quartz,2.9109517503154585
gender,sex,5.0
gender,size,2.2815715732269175
genre,prose,4.733446471502154
glass,tub,2.7574345492628054
glove,wear,3.4452238475223123
goal,objective,4.52249456484065
golf,hockey,3.6843483731311437
good,sheet,3.3936543231658534
governor,mayor,4.0073849014934755
governor,politician,4.518718586302508
graphic,image,4.296024718941981
grass,universe,0.949862087208383
gray,property,2.834981977277028
grip,handle,5.0
grip,hold,5.0
growth,process,3.479515511403854
guarantee,warranty,5.0
guess,universe,1.28079860009022
gulf,ocean,3.010192923132962
hack,machine,4.247390253196321
hamburger,nutrition,3.2580637936200696
hand,script,5.0
happening,surprise,3.002442393568045
head,question,5.0
head,secretary,4.136686937733865
health,welfare,4.949595263081453
hearing,proceedings,4.007184078942273
heart,space,3.900348530580416
heart,ticker,5.0
heat,temperature,4.711087131364614
height,infinite,1.3389902758079804
helmet,scale,4.193529962800786
help,support,4.724791428548159
help,supporter,5.0
heritage,loss,2.8175404102162007
highway,street,3.7037056772826076
highway,trail,3.2463817930864423
hit,tourist,1.1729543552301278
hole,opening,4.510102620649376
holiday,vacation,5.0
hood,protection,3.5424774203598868
hood,shelter,2.8848340868075137
horn,tail,3.5372746834090556
horse,mount,4.645099588461917
hose,pipe,4.001377641500822
housing,vault,3.1715282268290803
icon,representation,4.015922460045196
implement,stick,4.25768822803819
impulse,motive,3.620279296262574
impulse,urge,5.0
information,target,2.232344775480021
ink,liquid,3.482150505726325
installation,zoo,3.436074456554027
institution,prison,4.437919751736153
instruction,lesson,4.41425339522374
instruction,teaching,5.0
instrumentation,perfume,2.2630482577052544
instrumentation,rod,2.673003147568598
intensity,quiet,3.5498947925078865
interest,lien,3.371328901821489
intervention,treatment,5.0
inventory,listing,4.773416368602154
investment,tomato,0.7415275495129164
jail,nick,4.215055576064934
jail,prison,4.452698943498604
jaw,lens,1.9911334491513444
join,union,5.0
joke,message,2.873064533840086
journey,travel,5.0
judgment,sense,4.595083471680256
jumper,sweater,5.0
jury,school,3.1499560520204346
justice,official,4.67547526433491
kiss,sweet,4.246326734477267
kitchen,toilet,3.190569812968217
knight,prince,3.583461231130544
knowledge,revolution,1.4928814068578071
knowledge,taste,2.51625791790684
lake,stream,3.869108205788801
lamb,young,4.214822667070798
language,tongue,4.667478584173807
latex,rubber,4.986217694317784
law,personnel,4.3297059613423725
layer,region,3.9802179479099955
layer,snow,4.11363179312417
leader,politician,4.185015274688061
lesson,teaching,4.41425339522374
letter,text,4.430118309762497
level,stage,5.0
license,permission,5.0
license,security,3.2429171123185467
lien,share,3.058777817944167
life,story,4.797206478365598
line,occupation,5.0
line,plane,3.3917569820142695
line,queue,4.146710825235434
lineup,roll,4.881423764669712
link,union,4.724667568331381
lion,tiger,4.203039080891587
literature,poem,2.124569507567153
load,weight,4.6718197756965925
location,property,2.910138691124715
loss,possession,3.320831365811591
low,shoulder,1.3328707429883853
lyric,printer,-0.0
magnolia,maple,3.302694321021714
male,man,4.666738659452395
man,soldier,4.2847882383105516
manager,trainer,4.975853444933446
map,representation,3.602566746381069
map,sewing,2.3674322951667977
map,video,1.228089057293814
maple,tree,3.8165216932015773
mark,print,5.0
mark,slash,3.7933365193492383
mask,roof,2.963394132702677
mate,relation,4.174766986229493
matter,text,4.939573176041233
matter,verse,3.462388551264029
mayor,water,0.8023668142908189
meal,mixture,3.5111924910648122
meal,rice,3.2671817553639477
measure,money,4.2942114200464925
measure,twist,4.423919010907479
meat,solid,4.640651738712019
melody,music,4.394806021088154
memory,operation,3.628456391782745
metal,zinc,3.1065143348509854
meter,radar,3.0626364474440293
microwave,radiation,3.7598917177002638
middle,scene,3.83700974275085
minute,quantity,2.7947891300510057
mode,scale,4.677818377776107
modification,surprise,3.786007985911475
moment,thief,0.4669687241494982
mortal,mother,2.30385435836574
mortal,visitor,2.3713017156055867
motion,snowboarding,2.1923830531186135
motion,step,3.660225265316469
motive,reason,4.643238627399745
motorcycle,tank,3.368235949890652
mount,volcano,4.481868614647288
mouth,opening,4.763113277264219
mouth,trap,4.81812488893339
murphy,potato,5.0
museum,store,4.096916857673681
music,print,2.0442769909262952
musician,performer,4.590811481360619
needle,sharp,4.90663166338299
noise,trouble,4.295086016897664
note,obligation,4.8340200573339125
notebook,product,3.0559247067134994
notebook,production,3.0559247067134994
novel,story,4.322768208000136
oak,tree,4.065813785692372
objective,target,5.0
occasion,second,4.125120794241839
occupation,place,4.407422642323131
occurrence,tsunami,2.223110880654589
ocean,pond,3.2452929602573946
office,outlet,4.3076182239053695
office,situation,5.0
onion,topic,-0.0
operation,processing,4.778782527327967
operative,spy,4.371419962361729
opinion,papers,3.4563576935666656
opinion,sentiment,5.0
origin,root,5.0
outlet,shop,4.68762722399635
oxygen,substance,2.769649557056171
package,software,5.0
padding,tower,1.1722657771404257
painting,picture,5.0
papers,security,3.782188981269875
papers,ticket,3.52942678155598
parcel,region,3.8828662295909337
park,stadium,4.86451772571697
passage,quotation,4.004079111904609
patch,spot,5.0
payment,spending,4.794085344615009
permission,tolerance,4.825691655010101
person,technician,1.6732660522467109
phantom,shadow,5.0
piazza,square,4.95847068725007
piece,sail,4.287122641556262
pinnacle,tower,4.333577712912421
place,position,5.0
plane,sheet,5.0
plane,tool,3.9116395947091935
play,turn,5.0
plot,strategy,4.699067531957209
point,second,4.414594483107047
point,site,3.607521493150814
point,spot,5.0
polyester,textile,3.3667712821255575
position,view,5.0
postage,rate,3.2491727183686736
postage,signal,2.6470355568784365
power,skill,3.615746948218059
prayer,request,4.4041509182435865
problem,trouble,5.0
process,rule,4.2748075137917505
process,tail,4.398401920963744
product,wear,4.162046610844594
property,texture,3.574061034334526
protection,roof,3.8646352921043925
protocol,rule,4.078978621143713
publication,textbook,4.225198072830743
pumpkin,vine,3.991247989827053
pupil,student,5.0
pyramid,speculation,4.203443734546543
query,question,5.0
quiet,silence,5.0
racer,taxi,3.3489122123378294
radio,receiver,4.709611682533938
rain,storm,3.316344549778382
ray,shark,4.590725174732164
recreation,skiing,3.1311060624447533
red,wine,4.634755531915699
report,study,5.0
representative,voice,5.0
ring,water,2.4672082244892946
rise,travel,4.299386708818699
rock,stone,5.0
roll,toast,4.120657271690224
root,stem,5.0
rub,wipe,5.0
rubber,stuff,2.886999488557089
rugby,soccer,4.297246431201382
sail,sheet,5.0
scandal,week,0.283690012192353
science,shelter,0.8496086451229524
score,success,4.736372227124214
season,summer,4.572788188385428
season,winter,4.470839506299048
second,time,4.830230487436169
seminar,sweet,0.7150850017242273
sex,stance,3.9422108854056077
share,stake,4.642199906759829
shelter,tent,4.905005131982384
shelter,wind,1.89944180493023
shirt,tiger,0.7153330512285582
side,slope,5.0
sight,vision,5.0
simulation,theory,3.66387141276208
skull,tooth,4.0069312374227275
slash,stroke,5.0
smash,success,4.34432164143852
snap,touch,4.294447399135179
software,writing,4.45716803068445
song,vocal,5.0
soup,spaghetti,3.319074319006807
soup,sweet,3.4043428840842385
speech,word,4.692637203056458
steel,weapon,4.298275445472009
step,travel,4.459661403422496
step,walk,4.209786081059521
storm,weather,3.860166976040598
straight,stretch,4.659780320211943
sun,toy,1.1203933711974443
tank,tub,3.3904121502701097
taxpayer,window,0.7736175338271976
throne,toilet,5.0
ticket,writing,3.209571171055323
victory,watch,1.107686970790282
washer,worker,2.6667891988124666
wife,woman,4.24027377957602
workplace,workshop,4.229565679101583
