ball,sphere,2.5
band,circle,5.0
bar,needle,1.6666666666666665
bar,rod,1.6666666666666665
barrel,gallon,1.6666666666666665
base,club,1.25
base,stock,2.5
baseball,softball,2.5
basin,vessel,2.5
basketball,hockey,1.25
basketball,squash,1.6666666666666665
bathroom,chamber,1.6666666666666665
battle,fight,5.0
bay,mere,1.0
beach,chain,1.6666666666666665
beach,ridge,1.6666666666666665
beam,column,1.25
beat,meter,5.0
beat,rhythm,5.0
bed,layer,5.0
bedroom,cell,1.6666666666666665
bedroom,construction,1.25
bee,insect,1.6666666666666665
beef,cattle,2.5
beef,meat,2.5
beginner,novice,5.0
behavior,purpose,1.25
belief,magic,1.6666666666666665
belief,purpose,1.25
bench,seat,2.5
bend,curve,5.0
berry,citrus,1.6666666666666665
bill,invoice,5.0
billboard,structure,1.6666666666666665
bin,box,1.6666666666666665
bin,cup,1.6666666666666665
binary,star,2.5
bird,creature,1.25
bird,solid,1.25
birth,modification,2.5
bishop,priest,2.5
bit,tool,1.6666666666666665
bite,breakfast,1.6666666666666665
bite,taste,2.5
black,juvenile,1.6666666666666665
blade,projector,1.0
blanket,sleeve,1.25
blizzard,rash,5.0
blow,contact,1.6666666666666665
blue,red,1.6666666666666665
board,commission,2.5
boat,ferry,2.5
boat,vessel,2.5
body,trunk,5.0
bond,security,2.5
bone,skull,2.5
book,encyclopedia,1.6666666666666665
booklet,reference,1.6666666666666665
boot,kick,5.0
boot,punch,1.6666666666666665
bottom,sole,2.5
boy,male,2.5
boy,rover,1.25
brace,stand,1.6666666666666665
brain,head,5.0
brake,click,1.25
branch,department,1.6666666666666665
brand,knife,1.6666666666666665
brand,surname,1.6666666666666665
brandy,liquor,2.5
brass,executive,2.5
bread,bun,2.5
break,dash,2.5
break,insert,2.5
brick,cement,1.6666666666666665
brick,strip,1.25
broadcast,packet,1.6666666666666665
brochure,publication,1.6666666666666665
brochure,reference,1.6666666666666665
brother,member,2.5
brush,implement,2.5
budget,fund,2.5
buffer,cache,2.5
bug,child,1.0
build,flesh,5.0
building,cafe,1.6666666666666665
bulb,onion,2.5
bulletin,news,1.6666666666666665
bunny,server,1.6666666666666665
burn,hurt,2.5
burning,flame,2.5
burning,punishment,1.25
burst,transformation,1.6666666666666665
business,disposition,1.25
business,railway,1.25
butter,stick,2.5
butterfly,comma,1.6666666666666665
cab,taxi,5.0
cake,pie,1.25
calendar,circulation,0.5
calendar,system,2.5
call,meeting,2.5
call,statement,2.5
campaign,operation,2.5
candy,sweet,2.5
cap,covering,2.5
capital,seat,2.5
captain,officer,2.5
card,plastic,1.6666666666666665
carriage,coach,5.0
cart,wagon,2.5
cartoon,wit,2.5
case,grip,1.6666666666666665
case,luggage,2.5
case,tin,1.6666666666666665
cast,fishing,2.5
cat,vision,0.4545454545454546
category,flavor,1.6666666666666665
cave,formation,2.5
ceiling,overhead,2.5
cement,glue,2.5
center,loss,0.625
century,decade,1.6666666666666665
century,period,2.5
century,temperature,1.25
certificate,study,1.6666666666666665
certificate,wave,0.625
chair,furniture,1.6666666666666665
chair,rocker,2.5
chance,opportunity,5.0
chance,probability,5.0
chandler,retailer,2.5
change,decrease,2.5
change,move,2.5
channel,sound,2.5
character,vision,1.6666666666666665
charge,damage,1.6666666666666665
charge,tax,2.5
check,draft,2.5
cheese,food,2.5
chemical,salt,1.6666666666666665
chess,duty,0.7142857142857142
chick,hen,1.6666666666666665
chicken,poultry,2.5
chief,guru,1.6666666666666665
child,kid,5.0
chin,feature,2.5
choice,option,5.0
chuck,jaw,1.6666666666666665
church,temple,1.6666666666666665
circle,oval,2.5
citrus,orange,2.5
climb,mount,5.0
clock,timer,1.6666666666666665
cloth,satin,2.5
cloud,energy,1.6666666666666665
club,society,5.0
coach,trainer,2.5
coat,newspaper,0.8333333333333333
coat,roof,1.6666666666666665
code,software,2.5
coffee,meeting,0.4545454545454546
coin,currency,1.6666666666666665
collapse,shock,2.5
collection,packet,2.5
collision,smash,2.5
color,purple,2.5
color,quality,2.5
coloring,yellow,2.5
comfort,relief,2.5
commander,editor,1.25
commerce,transport,1.6666666666666665
commitment,guarantee,1.6666666666666665
communication,message,2.5
communication,statement,1.6666666666666665
communication,tune,1.25
community,province,1.25
community,territory,2.5
company,distributor,2.5
company,establishment,2.5
comparison,scrutiny,2.5
compound,salt,2.5
conclusion,result,2.5
condition,status,5.0
conditions,weather,5.0
congress,sex,2.5
connection,keyboard,1.25
conservation,traveling,0.5555555555555556
construction,window,1.25
continent,ground,1.6666666666666665
control,driving,2.5
cook,printer,1.6666666666666665
cooking,cuisine,2.5
copy,image,1.6666666666666665
copy,work,1.6666666666666665
cord,pick,1.6666666666666665
cord,yarn,2.5
corridor,hall,2.5
corruption,house,0.625
cost,postage,1.6666666666666665
cost,reward,1.6666666666666665
couch,lounge,5.0
count,number,5.0
counter,furniture,2.5
country,playground,2.5
course,starter,2.5
court,drawer,1.25
court,tribunal,5.0
cousin,relation,2.5
cousin,relative,2.5
cover,feather,2.5
cover,hair,1.6666666666666665
cover,sleeve,1.25
covering,skin,1.6666666666666665
crack,hole,1.6666666666666665
craft,trade,5.0
creation,stitch,1.25
creativity,vision,2.5
credit,sum,1.6666666666666665
creek,stream,2.5
crew,society,1.25
crew,unit,2.5
crop,plant,2.5
crow,jay,1.6666666666666665
crown,place,2.5
crush,push,1.6666666666666665
cube,dice,5.0
cup,handbag,1.6666666666666665
cup,son,0.4545454545454546
current,flow,5.0
curve,rainbow,1.6666666666666665
customers,mission,0.41666666666666663
cut,meat,2.5
cutter,knife,1.6666666666666665
cylinder,pen,1.25
dad,parent,1.6666666666666665
daisy,flower,2.5
damage,terms,5.0
danger,status,2.5
dash,sprint,5.0
dashboard,protection,2.5
database,list,2.5
daughter,girl,5.0
day,shoes,0.625
deal,hand,5.0
debt,deficit,1.6666666666666665
debt,loan,2.5
debt,possession,1.6666666666666665
decision,option,2.5
decrease,increase,1.6666666666666665
deep,ocean,2.5
deficit,trust,1.0
degree,quantity,1.25
degree,style,1.6666666666666665
delivery,distribution,1.6666666666666665
department,division,2.5
descent,fall,5.0
desert,tract,2.5
desire,feeling,2.5
desk,table,2.5
determination,discovery,2.5
determination,selection,2.5
development,exploitation,5.0
device,drum,1.25
devil,satan,5.0
dialogue,play,1.25
diamond,parcel,2.5
digit,toe,2.5
digit,unit,1.6666666666666665
dinner,party,2.5
direction,government,1.6666666666666665
direction,protocol,1.6666666666666665
direction,traveling,0.625
dirt,sand,2.5
dirt,soil,5.0
discharge,spark,5.0
disease,illness,2.5
display,language,1.6666666666666665
distance,distribution,1.6666666666666665
diversion,skiing,1.6666666666666665
dividend,net,2.5
dividend,profit,2.5
diving,swim,2.5
dock,herb,2.5
document,report,2.5
dog,fauna,1.6666666666666665
domain,land,5.0
door,light,0.8333333333333333
doubt,ego,1.25
drama,genre,2.5
draw,finish,2.5
draw,tie,5.0
drawer,pan,1.6666666666666665
dressing,patch,2.5
dressing,sauce,2.5
drill,implement,1.6666666666666665
drink,slice,1.6666666666666665
driver,supporter,1.6666666666666665
driver,worker,2.5
drop,serving,1.6666666666666665
drug,liquor,1.25
drug,operator,1.25
drum,piano,1.6666666666666665
eagle,hawk,1.6666666666666665
ear,organ,1.6666666666666665
ease,relaxation,5.0
ease,rest,5.0
editing,instrument,1.25
editor,worker,1.6666666666666665
eight,movement,1.6666666666666665
element,iron,1.6666666666666665
element,mixture,1.6666666666666665
element,nickel,1.6666666666666665
elevator,lift,5.0
emission,gum,1.6666666666666665
employee,server,1.6666666666666665
endorsement,signature,2.5
energy,microwave,1.25
engineering,technology,5.0
environment,land,1.6666666666666665
equipment,recorder,2.5
equipment,seat,1.0
establishment,religion,2.5
event,influence,2.5
event,phenomenon,2.5
evidence,format,1.6666666666666665
evidence,record,2.5
examination,quiz,2.5
examiner,tea,0.5
executive,minister,2.5
executive,organization,2.5
explanation,theory,2.5
express,mail,2.5
extract,selection,5.0
eye,organ,1.6666666666666665
fabric,lace,2.5
fabric,sail,1.6666666666666665
faith,religion,5.0
fantasy,recycling,0.7142857142857142
farmer,individual,1.6666666666666665
fault,mistake,5.0
fauna,toy,1.25
feature,side,1.6666666666666665
feedback,flow,1.6666666666666665
feeling,hope,2.5
female,slave,1.6666666666666665
female,woman,2.5
fiction,literature,1.25
fiction,romance,1.6666666666666665
field,science,2.5
field,yard,2.5
fight,separation,1.25
figure,stamp,1.6666666666666665
film,movie,5.0
find,implementation,1.6666666666666665
find,occurrence,1.25
finger,toe,1.6666666666666665
flag,iris,5.0
flame,reaction,1.25
flash,lightning,2.5
flat,housing,2.5
flavor,variety,2.5
flight,trip,2.5
floor,level,5.0
floor,porch,1.6666666666666665
flora,plant,5.0
flora,violet,1.0
flour,garlic,1.0
flower,pink,2.5
flute,wind,1.6666666666666665
flyer,justice,1.25
food,sausage,1.6666666666666665
foot,recognition,0.5
football,rugby,2.5
forecast,message,1.25
forest,ground,2.5
form,type,2.5
format,packaging,1.25
format,style,1.0
foundation,support,2.5
fox,wolf,1.6666666666666665
framework,grill,2.5
freeze,frost,5.0
friend,individual,2.5
front,school,1.25
front,surface,1.6666666666666665
fruit,seed,2.5
fuel,gasoline,2.5
fuel,nutrition,1.25
fund,store,5.0
funds,interest,1.25
furniture,table,2.5
gamble,kitty,1.6666666666666665
gamble,pyramid,1.6666666666666665
game,tennis,1.25
garbage,rubbish,2.5
garden,plantation,2.5
garlic,meal,1.0
garment,sweater,2.5
garment,tie,1.6666666666666665
gas,hydrogen,2.5
gas,neon,1.6666666666666665
gathering,parade,1.25
gauge,meter,1.6666666666666665
gear,mechanism,2.5
gem,quartz,0.8333333333333333
gender,sex,5.0
gender,size,1.0
genre,prose,2.5
glass,tub,1.6666666666666665
glove,wear,1.6666666666666665
goal,objective,2.5
golf,hockey,1.25
good,sheet,1.6666666666666665
governor,mayor,1.6666666666666665
governor,politician,2.5
graphic,image,2.5
grass,universe,0.5555555555555556
gray,property,1.0
grip,handle,5.0
grip,hold,5.0
growth,process,2.5
guarantee,warranty,5.0
guess,universe,0.625
gulf,ocean,1.6666666666666665
hack,machine,2.5
hamburger,nutrition,1.0
hand,script,5.0
happening,surprise,1.6666666666666665
head,question,5.0
head,secretary,2.5
health,welfare,2.5
hearing,proceedings,2.5
heart,space,1.6666666666666665
heart,ticker,5.0
heat,temperature,2.5
height,infinite,1.0
helmet,scale,1.6666666666666665
help,support,2.5
help,supporter,5.0
heritage,loss,1.6666666666666665
highway,street,1.25
highway,trail,1.25
hit,tourist,0.5555555555555556
hole,opening,2.5
holiday,vacation,5.0
hood,protection,2.5
hood,shelter,1.6666666666666665
horn,tail,1.6666666666666665
horse,mount,2.5
hose,pipe,1.6666666666666665
housing,vault,1.25
icon,representation,2.5
implement,stick,2.5
impulse,motive,2.5
impulse,urge,5.0
information,target,1.0
ink,liquid,2.5
installation,zoo,2.5
institution,prison,1.25
instruction,lesson,2.5
instruction,teaching,5.0
instrumentation,perfume,1.6666666666666665
instrumentation,rod,1.6666666666666665
intensity,quiet,1.6666666666666665
interest,lien,1.6666666666666665
intervention,treatment,5.0
inventory,listing,2.5
investment,tomato,0.41666666666666663
jail,nick,1.25
jail,prison,1.6666666666666665
jaw,lens,1.0
join,union,5.0
joke,message,1.6666666666666665
journey,travel,5.0
judgment,sense,2.5
jumper,sweater,5.0
jury,school,1.6666666666666665
justice,official,2.5
kiss,sweet,1.6666666666666665
kitchen,toilet,1.6666666666666665
knight,prince,1.25
knowledge,revolution,1.0
knowledge,taste,1.0
lake,stream,1.6666666666666665
lamb,young,1.6666666666666665
language,tongue,2.5
latex,rubber,2.5
law,personnel,2.5
layer,region,2.5
layer,snow,2.5
leader,politician,2.5
lesson,teaching,2.5
letter,text,2.5
level,stage,5.0
license,permission,5.0
license,security,1.6666666666666665
lien,share,1.25
life,story,2.5
line,occupation,5.0
line,plane,1.6666666666666665
line,queue,2.5
lineup,roll,2.5
link,union,2.5
lion,tiger,1.6666666666666665
literature,poem,1.25
load,weight,2.5
location,property,1.6666666666666665
loss,possession,1.6666666666666665
low,shoulder,0.8333333333333333
lyric,printer,0.3571428571428571
magnolia,maple,1.6666666666666665
male,man,2.5
man,soldier,1.6666666666666665
manager,trainer,2.5
map,representation,2.5
map,sewing,1.0
map,video,0.7142857142857142
maple,tree,1.6666666666666665
mark,print,5.0
mark,slash,1.6666666666666665
mask,roof,1.6666666666666665
mate,relation,2.5
matter,text,2.5
matter,verse,1.25
mayor,water,0.625
meal,mixture,1.6666666666666665
meal,rice,1.25
measure,money,1.6666666666666665
measure,twist,1.6666666666666665
meat,solid,1.6666666666666665
melody,music,2.5
memory,operation,1.6666666666666665
metal,zinc,2.5
meter,radar,1.6666666666666665
microwave,radiation,1.6666666666666665
middle,scene,1.6666666666666665
minute,quantity,1.6666666666666665
mode,scale,1.6666666666666665
modification,surprise,2.5
moment,thief,0.38461538461538464
mortal,mother,1.0
mortal,visitor,1.6666666666666665
motion,snowboarding,1.6666666666666665
motion,step,1.6666666666666665
motive,reason,1.6666666666666665
motorcycle,tank,1.0
mount,volcano,2.5
mouth,opening,2.5
mouth,trap,2.5
murphy,potato,5.0
museum,store,1.6666666666666665
music,print,1.0
musician,performer,2.5
needle,sharp,1.6666666666666665
noise,trouble,2.5
note,obligation,2.5
notebook,product,1.6666666666666665
notebook,production,1.6666666666666665
novel,story,1.6666666666666665
oak,tree,2.5
objective,target,5.0
occasion,second,1.6666666666666665
occupation,place,2.5
occurrence,tsunami,1.25
ocean,pond,1.25
office,outlet,1.6666666666666665
office,situation,5.0
onion,topic,0.41666666666666663
operation,processing,1.6666666666666665
operative,spy,2.5
opinion,papers,1.6666666666666665
opinion,sentiment,5.0
origin,root,5.0
outlet,shop,2.5
oxygen,substance,1.6666666666666665
package,software,5.0
padding,tower,1.25
painting,picture,5.0
papers,security,1.6666666666666665
papers,ticket,1.6666666666666665
parcel,region,1.6666666666666665
park,stadium,2.5
passage,quotation,1.6666666666666665
patch,spot,5.0
payment,spending,2.5
permission,tolerance,1.6666666666666665
person,technician,1.6666666666666665
phantom,shadow,5.0
piazza,square,2.5
piece,sail,1.6666666666666665
pinnacle,tower,1.6666666666666665
place,position,5.0
plane,sheet,5.0
plane,tool,1.6666666666666665
play,turn,5.0
plot,strategy,2.5
point,second,2.5
point,site,1.6666666666666665
point,spot,5.0
polyester,textile,2.5
position,view,5.0
postage,rate,1.6666666666666665
postage,signal,1.25
power,skill,2.5
prayer,request,2.5
problem,trouble,5.0
process,rule,2.5
process,tail,2.5
product,wear,1.25
property,texture,1.6666666666666665
protection,roof,2.5
protocol,rule,2.5
publication,textbook,1.6666666666666665
pumpkin,vine,1.6666666666666665
pupil,student,5.0
pyramid,speculation,2.5
query,question,5.0
quiet,silence,5.0
racer,taxi,1.6666666666666665
radio,receiver,2.5
rain,storm,1.25
ray,shark,1.6666666666666665
recreation,skiing,1.6666666666666665
red,wine,1.6666666666666665
report,study,5.0
representative,voice,5.0
ring,water,1.0
rise,travel,2.5
rock,stone,5.0
roll,toast,1.6666666666666665
root,stem,5.0
rub,wipe,5.0
rubber,stuff,1.0
rugby,soccer,1.6666666666666665
sail,sheet,5.0
scandal,week,0.5
science,shelter,0.4545454545454546
score,success,2.5
season,summer,2.5
season,winter,2.5
second,time,2.5
seminar,sweet,0.4545454545454546
sex,stance,1.0
share,stake,2.5
shelter,tent,2.5
shelter,wind,0.7142857142857142
shirt,tiger,0.5
side,slope,5.0
sight,vision,5.0
simulation,theory,1.6666666666666665
skull,tooth,1.6666666666666665
slash,stroke,5.0
smash,success,2.5
snap,touch,2.5
software,writing,1.25
song,vocal,5.0
soup,spaghetti,1.25
soup,sweet,1.0
speech,word,2.5
steel,weapon,2.5
step,travel,2.5
step,walk,2.5
storm,weather,1.6666666666666665
straight,stretch,2.5
sun,toy,1.0
tank,tub,1.6666666666666665
taxpayer,window,0.5
throne,toilet,5.0
ticket,writing,1.25
victory,watch,0.5
washer,worker,2.5
wife,woman,2.5
workplace,workshop,2.5
